TICKER	FECHA	APERTURA	MAXIMO	MINIMO	ULTIMO	VOLUMEN
FDR	18/09/2009	2,5240466	2,6340466	2,4640466	2,5740466	245765
FDR	21/09/2009	2,6340466	2,6340466	2,4840466	2,5840466	107180
FDR	22/09/2009	2,5690466	2,6840466	2,5690466	2,6840466	134076
FDR	23/09/2009	2,6290466	2,6740466	2,5740466	2,6140466	94281
FDR	24/09/2009	2,5940466	2,5940466	2,4940466	2,4990466	79252
FDR	25/09/2009	2,4640466	2,5240466	2,4590466	2,5240466	37149
FDR	28/09/2009	2,5540466	2,5640466	2,4740466	2,5490466	24344
FDR	29/09/2009	2,5490466	2,5540466	2,5140466	2,5540466	31684
FDR	30/09/2009	2,5240466	2,6190466	2,5240466	2,6190466	59885
FDR	01/10/2009	2,6040466	2,8340466	2,5390466	2,8140466	591126
FDR	02/10/2009	2,7340466	2,8740466	2,7140466	2,8690466	87386
FDR	05/10/2009	2,8640466	2,8740466	2,7490466	2,8590466	55285
FDR	06/10/2009	2,8540466	2,9240466	2,8240466	2,9040466	115852
FDR	07/10/2009	2,8990466	3,0240466	2,7390466	3,0090466	84323
FDR	08/10/2009	3,0640466	3,0990466	2,9740466	3,0240466	73677
FDR	09/10/2009	3,0600466	3,1150466	2,9700466	3,0050466	64223
FDR	12/10/2009	3,1050466	3,1500466	2,9750466	3,1100466	38585
FDR	13/10/2009	3,0100466	3,1400466	3,0100466	3,0750466	26405
FDR	14/10/2009	3,0750466	3,1800466	3,0750466	3,1500466	81413
FDR	15/10/2009	3,1800466	3,1900466	3,0950466	3,1450466	59145
FDR	16/10/2009	3,1000466	3,1600466	2,9700466	3,0200466	46519
FDR	19/10/2009	3,0500466	3,1000466	2,9700466	3,0600466	41092
FDR	20/10/2009	3,0150466	3,1600466	2,8850466	3,0700466	173819
FDR	21/10/2009	3,0000466	3,1600466	3,0000466	3,1250466	101457
FDR	22/10/2009	3,0300466	3,1400466	2,9000466	3,0600466	26864
FDR	23/10/2009	3,0900466	3,0900466	2,9350466	3,0600466	28062
FDR	26/10/2009	2,9800466	3,2000466	2,9800466	3,0900466	74774
FDR	27/10/2009	3,0900466	3,0900466	2,9500466	3,0600466	23131
FDR	28/10/2009	2,9700466	3,0550466	2,8250466	2,9500466	42619
FDR	29/10/2009	2,7700466	2,9500466	2,7500466	2,9450466	111268
FDR	30/10/2009	2,8700466	2,9200466	2,7650466	2,9200466	29632
FDR	02/11/2009	2,7600466	2,8900466	2,7500466	2,8800466	19870
FDR	03/11/2009	2,8400466	2,8600466	2,7600466	2,8600466	24107
FDR	04/11/2009	2,7800466	2,8650466	2,7800466	2,8650466	4457
FDR	05/11/2009	2,7550466	2,8400466	2,7550466	2,8400466	15724
FDR	06/11/2009	2,8400466	2,8400466	2,7800466	2,8400466	9950
FDR	09/11/2009	2,8400466	2,9400466	2,7800466	2,9400466	22296
FDR	10/11/2009	2,8700466	2,9600466	2,8600466	2,9500466	70223
FDR	11/11/2009	2,9600466	2,9600466	2,8900466	2,8900466	27023
FDR	12/11/2009	2,8100466	3,0650466	2,8100466	3,0650466	48827
FDR	13/11/2009	3,0550466	3,1250466	2,9900466	2,9950466	32876
FDR	16/11/2009	2,8300466	3,0600466	2,8300466	3,0600466	9509
FDR	17/11/2009	2,9800466	3,0300466	2,9800466	3,0300466	10432
FDR	18/11/2009	2,9700466	3,0300466	2,9600466	3,0300466	9122
FDR	19/11/2009	3,0300466	3,0300466	2,9050466	2,9050466	67201
FDR	20/11/2009	2,9050466	3,0800466	2,9050466	2,9400466	27668
FDR	23/11/2009	2,9200466	3,0450466	2,9200466	3,0200466	13639
FDR	24/11/2009	2,9500466	3,0200466	2,9500466	3,0200466	15120
FDR	25/11/2009	3,0200466	3,0200466	2,9650466	3,0200466	5341
FDR	26/11/2009	2,9500466	3,0600466	2,9300466	2,9300466	24300
FDR	27/11/2009	2,9200466	2,9200466	2,8350466	2,8700466	73808
FDR	30/11/2009	2,8900466	2,9550466	2,7900466	2,9550466	42746
FDR	01/12/2009	2,8300466	3,0000466	2,8300466	2,8950466	23147
FDR	02/12/2009	3,0100466	3,0100466	2,7900466	2,9550466	38400
FDR	03/12/2009	2,9550466	2,9550466	2,8400466	2,8400466	57281
FDR	04/12/2009	2,8300466	2,8300466	2,7700466	2,8100466	47578
FDR	07/12/2009	2,8200466	2,8700466	2,8200466	2,8600466	10930
FDR	09/12/2009	2,9100466	2,9450466	2,9100466	2,9200466	56932
FDR	10/12/2009	2,8300466	3,0200466	2,8300466	3,0200466	83751
FDR	11/12/2009	2,9050466	3,0300466	2,9050466	3,0300466	26929
FDR	14/12/2009	3,0300466	3,0900466	2,9650466	3,0900466	22558
FDR	15/12/2009	3,0600466	3,1000466	3,0600466	3,1000466	24491
FDR	16/12/2009	3,0600466	3,1600466	3,0600466	3,0800466	38840
FDR	17/12/2009	3,0600466	3,0800466	3,0600466	3,0600466	25551
FDR	18/12/2009	3,0150466	3,1600466	3,0150466	3,1600466	41206
FDR	21/12/2009	2,9700466	3,1700466	2,9700466	3,1600466	30630
FDR	22/12/2009	3,1700466	3,2600466	3,1600466	3,2450466	23423
FDR	23/12/2009	3,2600466	3,4100466	3,2200466	3,3150466	80436
FDR	28/12/2009	3,1950466	3,3050466	3,0600466	3,1600466	97469
FDR	29/12/2009	3,1600466	3,2000466	3,0650466	3,0700466	78622
FDR	30/12/2009	3,0100466	3,1600466	3,0100466	3,1600466	235943
FDR	04/01/2010	3,0200466	3,1600466	3,0200466	3,0800466	66401
FDR	05/01/2010	3,0900466	3,0900466	2,9850466	3,0600466	85016
FDR	06/01/2010	3,0100466	3,0950466	2,9700466	3,0600466	12974
FDR	07/01/2010	3,0100466	3,1500466	3,0100466	3,1100466	30294
FDR	08/01/2010	3,1550466	3,1550466	3,0600466	3,0600466	67113
FDR	11/01/2010	3,0600466	3,1450466	3,0600466	3,0700466	119103
FDR	12/01/2010	3,0600466	3,0900466	3,0100466	3,0500466	57223
FDR	13/01/2010	2,9700466	3,0100466	2,9400466	2,9600466	305488
FDR	14/01/2010	3,0400466	3,0400466	2,9200466	2,9200466	178062
FDR	15/01/2010	2,9700466	2,9700466	2,9100466	2,9300466	51129
FDR	18/01/2010	3,0100466	3,0100466	2,9100466	2,9600466	31069
FDR	19/01/2010	2,9600466	2,9600466	2,9100466	2,9250466	27631
FDR	20/01/2010	2,9300466	2,9600466	2,9200466	2,9200466	9765
FDR	21/01/2010	2,9900466	2,9900466	2,9200466	2,9200466	14953
FDR	22/01/2010	2,9200466	2,9300466	2,8800466	2,9100466	170838
FDR	25/01/2010	2,9100466	2,9100466	2,8700466	2,9100466	8355
FDR	26/01/2010	2,9100466	2,9600466	2,9000466	2,9600466	4216
FDR	27/01/2010	2,9600466	2,9600466	2,8700466	2,9300466	13721
FDR	28/01/2010	2,9600466	2,9600466	2,8900466	2,9400466	13458
FDR	29/01/2010	2,9550466	2,9550466	2,8500466	2,8800466	29395
FDR	01/02/2010	2,9700466	2,9700466	2,8400466	2,9200466	80231
FDR	02/02/2010	2,8600466	2,9600466	2,8600466	2,9300466	42645
FDR	03/02/2010	2,9700466	2,9700466	2,8950466	2,9000466	10923
FDR	04/02/2010	2,9300466	2,9300466	2,6600466	2,6800466	37071
FDR	05/02/2010	2,6700466	2,6700466	2,4900466	2,5100466	85818
FDR	08/02/2010	2,4800466	2,6000466	2,4400466	2,5850466	20221
FDR	09/02/2010	2,5500466	2,5500466	2,4600466	2,5100466	10518
FDR	10/02/2010	2,5100466	2,5100466	2,3150466	2,5000466	20509
FDR	11/02/2010	2,5200466	2,5200466	2,4200466	2,4600466	16289
FDR	12/02/2010	2,4600466	2,4600466	2,3500466	2,3600466	40206
FDR	15/02/2010	2,4150466	2,4150466	2,3650466	2,3800466	4695
FDR	16/02/2010	2,4100466	2,4600466	2,3600466	2,3800466	5186
FDR	17/02/2010	2,4100466	2,4100466	2,3600466	2,4100466	15182
FDR	18/02/2010	2,4100466	2,5450466	2,3700466	2,4900466	22682
FDR	19/02/2010	2,4600466	2,4900466	2,3600466	2,3800466	63288
FDR	22/02/2010	2,4300466	2,4300466	2,3800466	2,4050466	43822
FDR	23/02/2010	2,3900466	2,4550466	2,3600466	2,4200466	18861
FDR	24/02/2010	2,4500466	2,4500466	2,3500466	2,3500466	25667
FDR	25/02/2010	2,3500466	2,4000466	2,3000466	2,3900466	7710
FDR	26/02/2010	2,3900466	2,3900466	2,2900466	2,3600466	13062
FDR	01/03/2010	2,3550466	2,3550466	2,2950466	2,3400466	18683
FDR	02/03/2010	2,2850466	2,3550466	2,2850466	2,3150466	17364
FDR	03/03/2010	2,3600466	2,3600466	2,2600466	2,3300466	23868
FDR	04/03/2010	2,3500466	2,3600466	2,2650466	2,3500466	31268
FDR	05/03/2010	2,3600466	2,4250466	2,3400466	2,3900466	23235
FDR	08/03/2010	2,4300466	2,4300466	2,2850466	2,3000466	44917
FDR	09/03/2010	2,3300466	2,3300466	2,2800466	2,2900466	5114
FDR	10/03/2010	2,3700466	2,4600466	2,3150466	2,4600466	14329
FDR	11/03/2010	2,4600466	2,4600466	2,4100466	2,4100466	31815
FDR	12/03/2010	2,5050466	2,5050466	2,4250466	2,4350466	5044
FDR	15/03/2010	2,4600466	2,5400466	2,4300466	2,4600466	44672
FDR	16/03/2010	2,4400466	2,4500466	2,4100466	2,4100466	10203
FDR	17/03/2010	2,4250466	2,4250466	2,3650466	2,4100466	65229
FDR	18/03/2010	2,4250466	2,4250466	2,3700466	2,3700466	13918
FDR	19/03/2010	2,4250466	2,4250466	2,3600466	2,3600466	14825
FDR	22/03/2010	2,4250466	2,4250466	2,2800466	2,2800466	25361
FDR	23/03/2010	2,3100466	2,3850466	2,2700466	2,3850466	33955
FDR	24/03/2010	2,3900466	2,3900466	2,3100466	2,3100466	55959
FDR	25/03/2010	2,3600466	2,3600466	2,3200466	2,3500466	95005
FDR	26/03/2010	2,3150466	2,3450466	2,1100466	2,1500466	276438
FDR	29/03/2010	2,2050466	2,3000466	2,2000466	2,2600466	157099
FDR	30/03/2010	2,3000466	2,3100466	2,2100466	2,2600466	160045
FDR	31/03/2010	2,2600466	2,3100466	2,2400466	2,3100466	177683
FDR	01/04/2010	2,3150466	2,3150466	2,2800466	2,2800466	3145
FDR	06/04/2010	2,3300466	2,4700466	2,3100466	2,4700466	64641
FDR	07/04/2010	2,3900466	2,4850466	2,3900466	2,4100466	33885
FDR	08/04/2010	2,3800466	2,4750466	2,3500466	2,4750466	37971
FDR	09/04/2010	2,5200466	2,5200466	2,4250466	2,4600466	26462
FDR	12/04/2010	2,4300466	2,4900466	2,4300466	2,4700466	21037
FDR	13/04/2010	2,5200466	2,5200466	2,4000466	2,4100466	33221
FDR	14/04/2010	2,4500466	2,4500466	2,3900466	2,4400466	35004
FDR	15/04/2010	2,4500466	2,4500466	2,3650466	2,4100466	41341
FDR	16/04/2010	2,4300466	2,4300466	2,3600466	2,4000466	64395
FDR	19/04/2010	2,4400466	2,4600466	2,3650466	2,4050466	18578
FDR	20/04/2010	2,4600466	2,4600466	2,3600466	2,4400466	29662
FDR	21/04/2010	2,4550466	2,4550466	2,3600466	2,4500466	51294
FDR	22/04/2010	2,3700466	2,4400466	2,3300466	2,3300466	272889
FDR	23/04/2010	2,4500466	2,4500466	2,3550466	2,3600466	238303
FDR	26/04/2010	2,4500466	2,4500466	2,3800466	2,4200466	27055
FDR	27/04/2010	2,3600466	2,4050466	2,3600466	2,3900466	15840
FDR	28/04/2010	2,4300466	2,4350466	2,3400466	2,4350466	56413
FDR	29/04/2010	2,4500466	2,4500466	2,2700466	2,3600466	106163
FDR	30/04/2010	2,4100466	2,4100466	2,3800466	2,4000466	19863
FDR	03/05/2010	2,4300466	2,4300466	2,3600466	2,4200466	131913
FDR	04/05/2010	2,4200466	2,4400466	2,3550466	2,4000466	102448
FDR	05/05/2010	2,4500466	2,4500466	2,2800466	2,3300466	47851
FDR	06/05/2010	2,3600466	2,3600466	2,2400466	2,2800466	147496
FDR	07/05/2010	2,4350466	2,4350466	2,1900466	2,2800466	36816
FDR	10/05/2010	2,3100466	2,3950466	2,3050466	2,3950466	47196
FDR	11/05/2010	2,4500466	2,4500466	2,1800466	2,3400466	52587
FDR	12/05/2010	2,3500466	2,3500466	2,1700466	2,2150466	73397
FDR	13/05/2010	2,2600466	2,2700466	2,1600466	2,2300466	29070
FDR	14/05/2010	2,2300466	2,3300466	2,2250466	2,3100466	17065
FDR	17/05/2010	2,1700466	2,3100466	2,1700466	2,3100466	25674
FDR	18/05/2010	2,3100466	2,3100466	2,2100466	2,2800466	4123
FDR	19/05/2010	2,3500466	2,3500466	2,1950466	2,2600466	16979
FDR	20/05/2010	2,3300466	2,3300466	2,1700466	2,1950466	4367
FDR	21/05/2010	2,1700466	2,1800466	2,0500466	2,0500466	11552
FDR	24/05/2010	2,1450466	2,1450466	1,9450466	1,9500466	14937
FDR	25/05/2010	1,8900466	1,9450466	1,8450466	1,9200466	13227
FDR	26/05/2010	2,0800466	2,0800466	1,8400466	1,8400466	58769
FDR	27/05/2010	1,8050466	1,9250466	1,6100466	1,8800466	278746
FDR	28/05/2010	1,8800466	1,8800466	1,7300466	1,7800466	29948
FDR	31/05/2010	1,7800466	1,8400466	1,7750466	1,8300466	20340
FDR	01/06/2010	1,7600466	1,8750466	1,7600466	1,8500466	48243
FDR	02/06/2010	1,8250466	1,8800466	1,8200466	1,8800466	14211
FDR	03/06/2010	1,9250466	2,0950466	1,9250466	2,0100466	25340
FDR	04/06/2010	1,9600466	2,2350466	1,9600466	2,1600466	49768
FDR	07/06/2010	2,1600466	2,2350466	2,1250466	2,1250466	13572
FDR	08/06/2010	1,9900466	2,2050466	1,9900466	2,1600466	5676
FDR	09/06/2010	1,9600466	2,1600466	1,9600466	2,1600466	4254
FDR	10/06/2010	2,0750466	2,2600466	2,0750466	2,1650466	6384
FDR	11/06/2010	2,1700466	2,1800466	2,0800466	2,1700466	14405
FDR	14/06/2010	2,0200466	2,1700466	2,0200466	2,1500466	5920
FDR	15/06/2010	2,0500466	2,1100466	2,0500466	2,0950466	7143
FDR	16/06/2010	2,0450466	2,0900466	1,9650466	2,0050466	28288
FDR	17/06/2010	2,0100466	2,1350466	2,0000466	2,1250466	18776
FDR	18/06/2010	2,1300466	2,1600466	2,0150466	2,0450466	22520
FDR	21/06/2010	2,1600466	2,1700466	2,0750466	2,1000466	54148
FDR	22/06/2010	2,0600466	2,2000466	2,0600466	2,2000466	7723
FDR	23/06/2010	2,2100466	2,2350466	2,1350466	2,2350466	6698
FDR	24/06/2010	2,1700466	2,2550466	2,1700466	2,2050466	10901
FDR	25/06/2010	2,2600466	2,2600466	2,1600466	2,2300466	2866
FDR	28/06/2010	2,1550466	2,2600466	2,1550466	2,2600466	6559
FDR	29/06/2010	2,2050466	2,2050466	2,1850466	2,1850466	2401
FDR	30/06/2010	2,1850466	2,2350466	2,1550466	2,1550466	10878
FDR	01/07/2010	2,1200466	2,1200466	1,9600466	1,9600466	5878
FDR	02/07/2010	2,1500466	2,2400466	2,1400466	2,2400466	4495
FDR	05/07/2010	2,1800466	2,2400466	2,1100466	2,2400466	7183
FDR	06/07/2010	2,1150466	2,2600466	2,1150466	2,2600466	14489
FDR	07/07/2010	2,2600466	2,2600466	2,0900466	2,2300466	26826
FDR	08/07/2010	2,2300466	2,2300466	2,2000466	2,2100466	17984
FDR	09/07/2010	2,1150466	2,2100466	2,1150466	2,2100466	8867
FDR	12/07/2010	2,2100466	2,2100466	2,1300466	2,1900466	5448
FDR	13/07/2010	2,1900466	2,1900466	2,1200466	2,1900466	3502
FDR	14/07/2010	2,1900466	2,1900466	2,1500466	2,1600466	3870
FDR	15/07/2010	2,2100466	2,2200466	2,1600466	2,2200466	4063
FDR	16/07/2010	2,2300466	2,2300466	2,1600466	2,1700466	3549
FDR	19/07/2010	2,1300466	2,1600466	2,1300466	2,1600466	11472
FDR	20/07/2010	2,1650466	2,2000466	2,1600466	2,1600466	5103
FDR	21/07/2010	2,2450466	2,2450466	2,1350466	2,2300466	5727
FDR	22/07/2010	2,1350466	2,2200466	2,1350466	2,1550466	5384
FDR	23/07/2010	2,2600466	2,2600466	2,1550466	2,2000466	22913
FDR	26/07/2010	2,1850466	2,2300466	2,1850466	2,2300466	2904
FDR	27/07/2010	2,1750466	2,2250466	2,1700466	2,1800466	11863
FDR	28/07/2010	2,1850466	2,1850466	2,1550466	2,1850466	7073
FDR	29/07/2010	2,1850466	2,1850466	2,1550466	2,1850466	3121
FDR	30/07/2010	2,1850466	2,2300466	2,1700466	2,2300466	27682
FDR	02/08/2010	2,2400466	2,3100466	2,2200466	2,3100466	19214
FDR	03/08/2010	2,3850466	2,4000466	2,3400466	2,4000466	6228
FDR	04/08/2010	2,2700466	2,3950466	2,2700466	2,3850466	15227
FDR	05/08/2010	2,3850466	2,5200466	2,3850466	2,5200466	67956
FDR	06/08/2010	2,5200466	2,5200466	2,2850466	2,4600466	8494
FDR	09/08/2010	2,5450466	2,5450466	2,4600466	2,4800466	3665
FDR	10/08/2010	2,5000466	2,5000466	2,4400466	2,4400466	1732
FDR	11/08/2010	2,4400466	2,4400466	2,4400466	2,4400466	1620
FDR	12/08/2010	2,4100466	2,4100466	2,3800466	2,4000466	3852
FDR	13/08/2010	2,3800466	2,4000466	2,3600466	2,3600466	1752
FDR	16/08/2010	2,4100466	2,4100466	2,2850466	2,4050466	3116
FDR	17/08/2010	2,2950466	2,4050466	2,2950466	2,4050466	4559
FDR	18/08/2010	2,4100466	2,4100466	2,3200466	2,3250466	1021
FDR	19/08/2010	2,4000466	2,4350466	2,3100466	2,4350466	5782
FDR	20/08/2010	2,4600466	2,4600466	2,3250466	2,4550466	6860
FDR	23/08/2010	2,3300466	2,4350466	2,3300466	2,4000466	2974
FDR	24/08/2010	2,3700466	2,4450466	2,3400466	2,3400466	168542
FDR	25/08/2010	2,3350466	2,3850466	2,3000466	2,3000466	9200
FDR	26/08/2010	2,3150466	2,3200466	2,3000466	2,3200466	28343
FDR	27/08/2010	2,3900466	2,4550466	2,2950466	2,3600466	91914
FDR	30/08/2010	2,4450466	2,4550466	2,4000466	2,4100466	10029
FDR	31/08/2010	2,4100466	2,4350466	2,3350466	2,4300466	3871
FDR	01/09/2010	2,3700466	2,4400466	2,3700466	2,4400466	6109
FDR	02/09/2010	2,4150466	2,4150466	2,3850466	2,3850466	3242
FDR	03/09/2010	2,4450466	2,4500466	2,3450466	2,3600466	140036
FDR	06/09/2010	2,3400466	2,4150466	2,3000466	2,4150466	14445
FDR	07/09/2010	2,4550466	2,4550466	2,3600466	2,3700466	3168
FDR	08/09/2010	2,4050466	2,4200466	2,3600466	2,3700466	21164
FDR	09/09/2010	2,3600466	2,3600466	2,3100466	2,3500466	17052
FDR	10/09/2010	2,4150466	2,4150466	2,3200466	2,3200466	20453
FDR	13/09/2010	2,3600466	2,3600466	2,3000466	2,3600466	4099
FDR	14/09/2010	2,3550466	2,3600466	2,3050466	2,3550466	42595
FDR	15/09/2010	2,3100466	2,4100466	2,3100466	2,4100466	9026
FDR	16/09/2010	2,3350466	2,3950466	2,3200466	2,3350466	10538
FDR	17/09/2010	2,3150466	2,4050466	2,0900466	2,1650466	218711
FDR	20/09/2010	2,2050466	2,2100466	2,1500466	2,1500466	42690
FDR	21/09/2010	2,1600466	2,1800466	2,0850466	2,1100466	51454
FDR	22/09/2010	2,1000466	2,1600466	2,0600466	2,1600466	32138
FDR	23/09/2010	2,1550466	2,1900466	2,1100466	2,1700466	16875
FDR	24/09/2010	2,1900466	2,1900466	2,1150466	2,1850466	7573
FDR	27/09/2010	2,2250466	2,2350466	2,1100466	2,2200466	23634
FDR	28/09/2010	2,2250466	2,3100466	2,1750466	2,3100466	24564
FDR	29/09/2010	2,2400466	2,3100466	2,2400466	2,3000466	26206
FDR	30/09/2010	2,2400466	2,3350466	2,2400466	2,2950466	12072
FDR	01/10/2010	2,2700466	2,3600466	2,2700466	2,3600466	14787
FDR	04/10/2010	2,3600466	2,4050466	2,1450466	2,1450466	131849
FDR	05/10/2010	2,2150466	2,2350466	2,1450466	2,1900466	63089
FDR	06/10/2010	2,0650466	2,2150466	2,0650466	2,2150466	37292
FDR	07/10/2010	2,2200466	2,2200466	2,1450466	2,2200466	30028
FDR	08/10/2010	2,1913966	2,2463966	2,1913966	2,2463966	4823
FDR	11/10/2010	2,2463966	2,2463966	2,1013966	2,2413966	38921
FDR	12/10/2010	2,1613966	2,1613966	2,1613966	2,2413966	269
FDR	13/10/2010	2,2413966	2,2413966	2,1663966	2,1813966	8928
FDR	14/10/2010	2,2163966	2,2163966	2,1763966	2,1863966	15185
FDR	15/10/2010	2,2163966	2,2163966	2,1763966	2,1963966	7889
FDR	18/10/2010	2,1863966	2,2413966	2,1163966	2,1763966	5459
FDR	19/10/2010	2,1813966	2,2863966	2,1413966	2,2763966	34075
FDR	20/10/2010	2,2263966	2,2763966	2,1963966	2,1963966	3719
FDR	21/10/2010	2,1963966	2,2563966	2,1763966	2,2563966	13676
FDR	22/10/2010	2,2263966	2,2263966	2,1763966	2,1763966	9305
FDR	25/10/2010	2,1763966	2,2863966	2,1713966	2,2263966	32444
FDR	26/10/2010	2,2813966	2,2813966	2,2463966	2,2463966	6861
FDR	27/10/2010	2,2463966	2,2763966	2,2463966	2,2463966	6188
FDR	28/10/2010	2,2263966	2,2763966	2,2263966	2,2313966	3781
FDR	29/10/2010	2,2313966	2,2763966	2,2313966	2,2763966	8335
FDR	01/11/2010	2,2263966	2,2263966	2,2263966	2,2763966	312
FDR	02/11/2010	2,2613966	2,2763966	2,2263966	2,2763966	6854
FDR	03/11/2010	2,2363966	2,2763966	2,2363966	2,2513966	2214
FDR	04/11/2010	2,2463966	2,2763966	2,2463966	2,2763966	5353
FDR	05/11/2010	2,2513966	2,2763966	2,2463966	2,2763966	11012
FDR	08/11/2010	2,2463966	2,2763966	2,2463966	2,2763966	12363
FDR	09/11/2010	2,2463966	2,2663966	2,2463966	2,2663966	4681
FDR	10/11/2010	2,2463966	2,2663966	2,2463966	2,2463966	15315
FDR	11/11/2010	2,2463966	2,2663966	2,2463966	2,2463966	10412
FDR	12/11/2010	2,2463966	2,2463966	2,1463966	2,2463966	67027
FDR	15/11/2010	2,2463966	2,2563966	2,1763966	2,1763966	16299
FDR	16/11/2010	2,1763966	2,1763966	2,1763966	2,1763966	14351
FDR	17/11/2010	2,1563966	2,2463966	2,1113966	2,2463966	15825
FDR	18/11/2010	2,2463966	2,2663966	2,2463966	2,2563966	15699
FDR	19/11/2010	2,2463966	2,2963966	2,2463966	2,2463966	29254
FDR	22/11/2010	2,2463966	2,3063966	2,2463966	2,2963966	357593
FDR	23/11/2010	2,3363966	2,3363966	2,2463966	2,3163966	27727
FDR	24/11/2010	2,2963966	2,3163966	2,2763966	2,2963966	43547
FDR	25/11/2010	2,3063966	2,3113966	2,2963966	2,2963966	13625
FDR	26/11/2010	2,2963966	2,3063966	2,2563966	2,2563966	16046
FDR	29/11/2010	2,2563966	2,2963966	2,2563966	2,2963966	558230
FDR	30/11/2010	2,2563966	2,2963966	1,9563966	1,9913966	467299
FDR	01/12/2010	1,9963966	2,0763966	1,9463966	2,0463966	57973
FDR	02/12/2010	2,0013966	2,1863966	1,8963966	2,1663966	86893
FDR	03/12/2010	2,0963966	2,1563966	1,9763966	2,0363966	4695
FDR	06/12/2010	1,9813966	2,0863966	1,9813966	2,0363966	455
FDR	07/12/2010	2,0063966	2,2513966	1,9863966	2,2163966	61628
FDR	08/12/2010	2,2963966	2,2963966	2,1763966	2,1963966	24012
FDR	09/12/2010	2,1413966	2,2763966	2,1413966	2,1963966	20396
FDR	10/12/2010	2,1463966	2,2963966	2,1463966	2,2963966	9349
FDR	13/12/2010	2,2813966	2,2863966	2,1963966	2,1963966	9108
FDR	14/12/2010	2,1563966	2,2463966	2,1563966	2,2463966	9247
FDR	15/12/2010	2,1963966	2,1963966	2,1663966	2,1763966	24453
FDR	16/12/2010	2,1863966	2,1963966	2,1563966	2,1563966	23729
FDR	17/12/2010	2,1563966	2,1563966	2,0363966	2,0363966	18846
FDR	20/12/2010	2,0463966	2,1913966	2,0463966	2,0963966	40244
FDR	21/12/2010	2,1013966	2,1363966	2,0463966	2,0463966	39951
FDR	22/12/2010	2,0913966	2,0913966	1,9663966	1,9763966	68465
FDR	23/12/2010	1,9963966	1,9963966	1,9813966	1,9963966	23026
FDR	27/12/2010	2,0013966	2,0013966	1,9663966	1,9713966	6352
FDR	28/12/2010	1,9663966	1,9963966	1,9613966	1,9963966	18235
FDR	29/12/2010	1,9663966	2,0563966	1,9663966	2,0213966	181792
FDR	30/12/2010	2,0213966	2,0563966	1,9663966	2,0063966	69805
FDR	03/01/2011	2,0663966	2,4413966	1,9713966	2,2963966	159843
FDR	04/01/2011	2,2313966	2,4113966	2,2163966	2,2963966	45176
FDR	05/01/2011	2,2763966	2,3363966	2,2463966	2,2513966	44638
FDR	06/01/2011	2,2113966	2,2663966	2,1963966	2,1963966	31047
FDR	07/01/2011	2,1863966	2,2863966	2,1563966	2,2663966	47838
FDR	10/01/2011	2,1813966	2,3463966	2,1813966	2,2313966	69895
FDR	11/01/2011	2,1763966	2,4213966	2,1763966	2,2963966	38923
FDR	12/01/2011	2,3263966	2,4463966	2,2763966	2,3463966	31717
FDR	13/01/2011	2,2563966	2,4413966	2,2563966	2,3863966	53822
FDR	14/01/2011	2,2663966	2,3863966	2,2663966	2,3863966	33103
FDR	17/01/2011	2,4063966	2,4063966	2,3213966	2,4063966	14489
FDR	18/01/2011	2,3263966	2,3963966	2,2763966	2,3113966	118472
FDR	19/01/2011	2,3263966	2,3313966	2,2463966	2,2963966	16171
FDR	20/01/2011	2,2913966	2,3363966	2,1863966	2,2213966	56357
FDR	21/01/2011	2,2413966	2,2413966	2,1513966	2,1963966	122476
FDR	24/01/2011	2,2463966	2,2963966	2,1963966	2,2663966	32854
FDR	25/01/2011	2,2713966	2,2963966	2,2563966	2,2663966	51868
FDR	26/01/2011	2,2263966	2,2813966	2,1963966	2,1963966	58416
FDR	27/01/2011	2,1963966	2,2663966	2,1763966	2,2163966	6956
FDR	28/01/2011	2,2013966	2,2613966	2,1763966	2,1963966	27831
FDR	31/01/2011	2,1913966	2,2163966	2,1513966	2,2163966	7721
FDR	01/02/2011	2,2163966	2,2713966	2,1963966	2,2213966	23719
FDR	02/02/2011	2,1563966	2,2813966	2,1563966	2,2813966	223059
FDR	03/02/2011	2,2663966	2,2963966	2,2613966	2,2663966	50588
FDR	04/02/2011	2,2513966	2,2863966	2,2013966	2,2563966	20360
FDR	07/02/2011	2,2263966	2,2963966	2,2263966	2,2863966	130500
FDR	08/02/2011	2,3013966	2,4263966	2,2963966	2,3513966	114768
FDR	09/02/2011	2,3713966	2,3963966	2,3263966	2,3563966	36708
FDR	10/02/2011	2,3563966	2,3563966	2,3363966	2,3363966	311800
FDR	11/02/2011	2,3913966	2,3913966	2,3113966	2,3113966	16478
FDR	14/02/2011	2,3913966	2,4063966	2,3013966	2,3863966	80272
FDR	15/02/2011	2,3963966	2,3963966	2,3263966	2,3963966	47318
FDR	16/02/2011	2,3963966	2,3963966	2,3363966	2,3963966	19050
FDR	17/02/2011	2,3363966	2,3763966	2,3363966	2,3763966	13264
FDR	18/02/2011	2,3663966	2,3863966	2,3313966	2,3863966	20520
FDR	21/02/2011	2,3863966	2,3863966	2,3363966	2,3363966	14700
FDR	22/02/2011	2,3763966	2,3763966	2,3113966	2,3113966	15037
FDR	23/02/2011	2,3163966	2,3313966	2,3063966	2,3063966	9239
FDR	24/02/2011	2,3063966	2,3063966	2,2463966	2,2663966	37816
FDR	25/02/2011	2,2463966	2,3263966	2,2463966	2,2863966	37516
