Date	Open	High	Low	Close	Adj Close	Volume
2008-11-19	7.580270	7.628310	7.167150	7.167150	4.182994	49989387
2008-11-20	7.167150	7.167150	6.763640	6.917360	4.037209	48358797
2008-11-21	6.917360	7.224790	6.821280	6.878930	4.014780	41401680
2008-11-24	6.878930	7.551450	6.878930	7.551450	4.407285	41937249
2008-11-25	7.551450	7.839670	7.301650	7.762810	4.530643	40012649
2008-11-26	7.762810	7.762810	7.301650	7.541840	4.401677	34869397
2008-11-27	7.541840	7.762810	7.513020	7.762810	4.530643	31478263
2008-11-28	7.762810	7.839670	7.522630	7.820460	4.564288	42975856
2008-12-01	7.820460	7.830060	7.253620	7.320870	4.272711	39099490
2008-12-02	7.320870	7.782030	7.023040	7.782030	4.541859	57584859
2008-12-03	7.782030	7.887710	7.580270	7.791630	4.547462	40617879
2008-12-04	7.791630	7.993390	7.541840	7.676340	4.480175	44775403
2008-12-05	7.676340	7.676340	7.224790	7.416940	4.328781	37109340
2008-12-08	7.416940	8.147110	7.416940	7.926140	4.625968	36829724
2008-12-09	7.926140	8.204750	7.782030	8.079860	4.715683	61650904
2008-12-10	8.079860	8.291220	7.954960	8.223970	4.799793	57701931
2008-12-11	8.223970	8.368080	8.137500	8.281610	4.833432	44733094
2008-12-12	8.281610	8.281610	7.695560	7.993390	4.665217	42356682
2008-12-15	7.993390	8.156720	7.868490	8.089460	4.721287	38416436
2008-12-16	8.089460	8.262400	8.003000	8.262400	4.822219	44783272
2008-12-17	8.262400	8.492980	8.127890	8.272010	4.827829	42720991
2008-12-18	8.272010	8.387300	8.243180	8.377690	4.889507	49352968
2008-12-19	8.377690	8.512190	8.214360	8.320040	4.855860	150962171
2008-12-22	8.320040	8.492980	8.166320	8.204750	4.788574	71899978
2008-12-23	8.127890	8.320040	8.108680	8.214360	4.794182	12613985
2008-12-29	8.214360	8.252790	8.041430	8.089460	4.721287	44681372
2008-12-30	8.089460	8.320040	8.089460	8.320040	4.855860	43997277
2009-01-02	8.320040	8.723560	8.320040	8.675520	5.063331	31465448
2009-01-05	8.675520	8.838840	8.617870	8.838840	5.158649	53593802
2009-01-06	8.838840	8.963740	8.733160	8.915700	5.203507	70204492
2009-01-07	8.915700	8.915700	8.579440	8.665910	5.057722	92591059
2009-01-08	8.665910	8.665910	8.368080	8.492980	4.956796	199765765
2009-01-09	8.492980	8.550620	8.300830	8.396900	4.900719	70019585
2009-01-12	8.233580	8.262400	8.022210	8.031820	4.782767	27107263
2009-01-13	8.031820	8.031820	7.618700	7.714770	4.593971	185177454
2009-01-14	7.714770	7.782030	7.061470	7.244010	4.313644	57963499
2009-01-15	7.244010	7.397730	7.042250	7.224790	4.302199	81596188
2009-01-16	7.359300	7.416940	7.032650	7.032650	4.187784	48840763
2009-01-19	7.032650	7.215190	6.619530	6.782850	4.039034	108666533
2009-01-20	6.782850	6.898140	6.254440	6.388950	3.804475	85893649
2009-01-21	6.388950	6.523450	6.062290	6.264050	3.730100	62820314
2009-01-22	6.264050	6.609920	6.148760	6.206410	3.695776	47595214
2009-01-23	6.206410	6.302480	5.995040	6.196800	3.690054	42462812
2009-01-26	6.196800	6.600310	6.129550	6.533060	3.890289	48472729
2009-01-27	6.533060	6.763640	6.360130	6.715600	3.998988	59962029
2009-01-28	6.715600	7.263220	6.475410	7.244010	4.313644	112799097
2009-01-29	7.244010	7.244010	6.936570	7.032650	4.187784	43570895
2009-01-30	7.032650	7.090290	6.840500	7.042250	4.193501	49343363
2009-02-02	7.042250	7.042250	6.696390	6.888530	4.101965	38286915
2009-02-03	6.888530	7.090290	6.782850	7.032650	4.187784	41760223
2009-02-04	7.032650	7.224790	6.936570	7.205580	4.290761	26011206
2009-02-05	7.205580	7.205580	6.840500	7.119110	4.239268	30058769
2009-02-06	7.119110	7.311260	7.071080	7.167150	4.267876	32172225
2009-02-09	7.167150	7.224790	7.032650	7.167150	4.267876	33548696
2009-02-10	7.167150	7.272830	6.955790	6.965390	4.147734	27566284
2009-02-11	6.965390	6.965390	6.782850	6.878930	4.096247	32391122
2009-02-12	6.878930	6.878930	6.581100	6.705990	3.993264	41495658
2009-02-13	6.705990	6.859710	6.609920	6.629130	3.947497	28289055
2009-02-16	6.629130	6.629130	6.254440	6.254440	3.724378	32045506
2009-02-17	6.254440	6.254440	5.774070	5.812500	3.461212	62757488
2009-02-18	5.812500	6.052690	5.716430	6.004650	3.575634	43599023
2009-02-19	6.004650	6.062290	5.918180	5.975830	3.558472	32860939
2009-02-20	5.975830	5.975830	5.581920	5.591530	3.329629	62564921
2009-02-23	5.591530	5.812500	5.370560	5.418600	3.226653	65121502
2009-02-24	5.418600	5.485850	5.293700	5.351340	3.186602	54245239
2009-02-25	5.351340	5.639570	5.312910	5.466630	3.255255	40250797
2009-02-26	5.466630	5.918180	5.466630	5.822110	3.466934	54725592
2009-02-27	5.822110	5.822110	5.389770	5.562710	3.312468	68082836
2009-03-02	5.562710	5.562710	5.015080	5.043910	3.003534	55966030
2009-03-03	5.043910	5.130370	4.880580	4.928620	2.934881	53481494
2009-03-04	4.928620	5.130370	4.928620	5.043910	3.003534	36382774
2009-03-05	5.043910	5.043910	4.669220	4.688430	2.791854	50101072
2009-03-06	4.688430	4.726860	4.438640	4.515500	2.688878	49160759
2009-03-09	4.515500	4.563530	4.275310	4.496280	2.677433	56193679
2009-03-10	4.496280	4.928620	4.438640	4.919010	2.929159	54693311
2009-03-11	4.919010	5.322520	4.890190	5.072730	3.020696	74690656
2009-03-12	5.072730	5.245660	4.822930	5.216840	3.106511	67158065
2009-03-13	5.216840	5.476240	5.216840	5.341740	3.180885	38695011
2009-03-16	5.341740	5.620350	5.341740	5.581920	3.323907	39899003
2009-03-17	5.581920	5.697210	5.428200	5.591530	3.329629	37729393
2009-03-18	5.591530	5.831720	5.457030	5.649170	3.363953	72508298
2009-03-19	5.649170	6.023860	5.649170	5.726030	3.409722	60964203
2009-03-20	5.726030	5.726030	5.533890	5.697210	3.392559	123357989
2009-03-23	5.697210	6.129550	5.697210	6.071900	3.615678	168173749
2009-03-24	6.071900	6.312090	5.995040	6.196800	3.690054	62095938
2009-03-25	6.196800	6.360130	6.062290	6.312090	3.758707	56850520
2009-03-26	6.312090	6.398560	6.216010	6.292870	3.747263	65767409
2009-03-27	6.292870	6.350520	6.071900	6.081510	3.621402	34308861
2009-03-30	6.004650	6.004650	5.601140	5.610740	3.341068	54200911
2009-03-31	5.610740	5.879750	5.610740	5.870150	3.495541	55690723
2009-04-01	5.870150	6.167980	5.649170	6.071900	3.615678	51514264
2009-04-02	6.071900	6.696390	6.071900	6.696390	3.987549	82831148
2009-04-03	6.619530	6.878930	6.590700	6.773250	4.033317	52968554
2009-04-06	6.773250	7.003820	6.590700	6.773250	4.033317	49548862
2009-04-07	6.773250	6.869320	6.533060	6.667560	3.970381	130116926
2009-04-08	6.667560	6.792460	6.465810	6.782850	4.039034	43149776
2009-04-09	6.782850	7.570660	6.782850	7.474590	4.450949	74142190
2009-04-14	7.359300	7.878100	7.359300	7.801240	4.645461	92001657
2009-04-15	7.801240	7.801240	7.464980	7.618700	4.536763	44690586
2009-04-16	7.618700	7.801240	7.532230	7.733990	4.605416	41281128
2009-04-17	7.733990	7.897320	7.464980	7.897320	4.702677	63788389
2009-04-20	7.897320	7.935750	7.426550	7.541840	4.490995	48590326
2009-04-21	7.541840	7.541840	7.061470	7.359300	4.382297	66638160
2009-04-22	7.359300	7.714770	7.311260	7.637910	4.548203	64940113
2009-04-23	7.637910	7.695560	7.445770	7.541840	4.490995	84362844
2009-04-24	7.541840	7.762810	7.522630	7.753200	4.616855	28501058
2009-04-27	7.753200	7.753200	7.340080	7.618700	4.536763	69901718
2009-04-28	7.618700	7.618700	7.253620	7.455370	4.439504	50799489
2009-04-29	7.561060	7.733990	7.464980	7.714770	4.593971	33153119
2009-04-30	7.782030	8.012600	7.753200	7.954960	4.736999	40704693
2009-05-04	7.954960	8.041430	7.820460	7.926140	4.719838	31131994
2009-05-05	7.926140	8.233580	7.926140	8.089460	4.817091	48303332
2009-05-06	8.089460	8.223970	8.003000	8.204750	4.885743	42137760
2009-05-07	8.204750	8.502580	8.175930	8.291220	4.937233	59075183
2009-05-08	8.291220	8.694730	8.291220	8.550620	5.091700	51640146
2009-05-11	8.550620	8.637090	8.272010	8.416120	5.011608	38274999
2009-05-12	8.416120	8.502580	8.252790	8.320040	4.954394	39880105
2009-05-13	8.320040	8.406510	7.868490	7.935750	4.725560	55607525
2009-05-14	7.935750	7.935750	7.695560	7.878100	4.691231	42862756
2009-05-15	7.954960	8.003000	7.714770	7.878100	4.691231	29971834
2009-05-18	7.878100	8.147110	7.695560	8.118290	4.834258	33364644
2009-05-19	8.118290	8.454550	8.118290	8.339260	4.965842	39982830
2009-05-20	8.339260	8.435330	8.147110	8.358470	4.977281	41738986
2009-05-21	8.358470	8.358470	8.031820	8.127890	4.839974	27593969
2009-05-22	8.127890	8.320040	8.070250	8.243180	4.908628	32861245
2009-05-25	8.243180	8.320040	8.108680	8.320040	4.954394	53309976
2009-05-26	8.262400	8.387300	8.127890	8.329650	4.960118	32409976
2009-05-27	8.329650	8.521800	8.329650	8.454550	5.034494	29449993
2009-05-28	8.454550	8.454550	8.127890	8.262400	4.920071	36226516
2009-05-29	8.262400	8.387300	8.243180	8.243180	4.908628	82117709
2009-06-01	8.243180	8.541010	8.243180	8.464150	5.040209	24563211
2009-06-02	8.464150	8.531410	8.368080	8.492980	5.057378	26584322
2009-06-03	8.492980	8.512190	8.166320	8.204750	4.885743	54268971
2009-06-04	8.204750	8.281610	8.051030	8.147110	4.851419	26948407
2009-06-05	8.252790	8.348870	8.108680	8.243180	4.908628	26926965
2009-06-08	8.243180	8.243180	8.022210	8.099070	4.822813	21187563
2009-06-09	8.175930	8.233580	8.099070	8.166320	4.862859	21467925
2009-06-10	8.166320	8.406510	8.166320	8.339260	4.965842	31464613
2009-06-11	8.339260	8.454550	8.310440	8.416120	5.011608	18592645
2009-06-12	8.416120	8.521800	8.339260	8.502580	5.063093	28788185
2009-06-15	8.444940	8.459350	8.238380	8.272010	4.925795	23397044
2009-06-16	8.296020	8.348870	8.175930	8.175930	4.868582	21606890
2009-06-17	8.175930	8.219160	7.830060	7.916530	4.714114	57659393
2009-06-18	7.916530	8.055840	7.806050	8.003000	4.765605	138955709
2009-06-19	8.003000	8.348870	7.983780	8.296020	4.940092	43887935
2009-06-22	8.296020	8.329650	8.084660	8.108680	4.828536	102436786
2009-06-23	8.108680	8.108680	7.964570	7.998190	4.762742	30814246
2009-06-24	7.998190	8.406510	7.945350	8.368080	4.983004	32614749
2009-06-25	8.368080	8.488170	8.171130	8.377690	4.988724	36640712
2009-06-26	8.377690	8.521800	8.310440	8.416120	5.011608	59443844
2009-06-29	8.339260	8.685130	8.339260	8.675520	5.166075	36604538
2009-06-30	8.675520	8.737970	8.526600	8.589050	5.114585	31417839
2009-07-01	8.589050	8.819630	8.589050	8.761990	5.217566	111590226
2009-07-02	8.761990	8.761990	8.440140	8.454550	5.034494	105903675
2009-07-03	8.454550	8.574640	8.406510	8.574640	5.106004	83328387
2009-07-06	8.574640	8.574640	8.300830	8.444940	5.028771	231878561
2009-07-07	8.444940	8.713950	8.425720	8.521800	5.074539	53964020
2009-07-08	8.521800	8.521800	8.329650	8.358470	4.977281	41185573
2009-07-09	8.358470	8.579440	8.358470	8.497780	5.060236	220004113
2009-07-10	8.411310	8.454550	8.286420	8.296020	4.992973	151650321
2009-07-13	8.296020	8.565030	8.171130	8.531410	5.134644	35820364
2009-07-14	8.560230	8.781200	8.512190	8.752380	5.267633	34579024
2009-07-15	8.752380	9.251960	8.752380	9.208730	5.542289	88811063
2009-07-16	9.208730	9.453720	9.131870	9.328820	5.614566	103166529
2009-07-17	9.328820	9.444110	9.179910	9.314410	5.605893	74182642
2009-07-20	9.314410	9.511370	9.314410	9.429700	5.675281	45956509
2009-07-21	9.429700	9.554600	9.203930	9.295200	5.594332	55667254
2009-07-22	9.275980	9.348040	9.160690	9.348040	5.626132	25460112
2009-07-23	9.348040	9.660280	9.348040	9.607440	5.782254	86703663
2009-07-24	9.607440	9.741940	9.511370	9.645870	5.805381	49162391
2009-07-27	9.645870	9.953310	9.645870	9.842820	5.923917	78819965
2009-07-28	9.842820	10.342400	9.842820	10.284800	6.189923	80451267
2009-07-29	10.284800	10.606600	10.188700	10.500900	6.319983	56699737
2009-07-30	10.500900	10.947700	10.500900	10.875600	6.545496	60892413
2009-07-31	10.875600	11.159000	10.875600	11.067800	6.661175	62137639
2009-08-03	11.043700	11.288700	11.029300	11.154200	6.713171	23742714
2009-08-04	11.154200	11.154200	10.866000	11.043700	6.646667	26473137
2009-08-05	11.043700	11.149400	10.808400	10.846800	6.528164	40883361
2009-08-06	10.846800	11.178300	10.846800	11.029300	6.638000	27676328
2009-08-07	11.029300	11.360800	10.952500	11.255100	6.773898	25448115
2009-08-10	11.255100	11.298400	11.101400	11.207100	6.745012	31732668
2009-08-11	11.259900	11.322400	10.990900	11.096600	6.678505	24976258
2009-08-12	11.115800	11.264700	10.952500	11.226300	6.756565	19905771
2009-08-13	11.245500	11.528900	11.207100	11.394400	6.857736	25882660
2009-08-14	11.394400	11.509700	11.163800	11.255100	6.773898	18315131
2009-08-17	11.255100	11.255100	10.731500	10.837200	6.522386	31290662
2009-08-18	10.837200	10.933300	10.818000	10.918900	6.571557	22189624
2009-08-19	10.918900	10.981300	10.625800	10.890000	6.554162	22906814
2009-08-20	10.890000	11.144600	10.890000	11.135000	6.701619	20208907
2009-08-21	11.096600	11.514500	11.058200	11.490500	6.915575	29138418
2009-08-24	11.490500	11.956500	11.480900	11.874800	7.146870	44275545
2009-08-25	11.874800	12.292700	11.821900	12.215900	7.352159	41618404
2009-08-26	12.215900	12.326400	12.033300	12.115000	7.291432	31207989
2009-08-27	12.115000	12.148600	11.913200	12.047700	7.250927	20006341
2009-08-28	12.047700	12.163000	12.033300	12.071700	7.265373	25816030
2009-08-31	12.071700	12.134200	11.860400	11.903600	7.164200	19097408
2009-09-01	11.903600	12.004500	11.673000	11.682600	7.031190	24209885
2009-09-02	11.682600	11.682600	11.317600	11.461700	6.898244	34699219
2009-09-03	11.461700	11.620200	11.380000	11.514500	6.930020	28802699
2009-09-04	11.514500	11.692300	11.490500	11.692300	7.037028	28969211
2009-09-07	11.692300	11.898800	11.692300	11.865200	7.141088	22600102
2009-09-08	11.865200	11.951700	11.769100	11.836400	7.123756	25587176
2009-09-09	11.836400	11.951700	11.759500	11.942000	7.187310	23631406
2009-09-10	11.942000	11.999700	11.601000	11.740300	7.065920	40042509
2009-09-11	11.740300	11.889200	11.692300	11.749900	7.071697	24476853
2009-09-14	11.749900	11.749900	11.452100	11.740300	7.065920	33732994
2009-09-15	11.740300	11.817200	11.663400	11.759500	7.077474	21292015
2009-09-16	11.759500	11.898800	11.759500	11.826800	7.117980	35449556
2009-09-17	11.826800	11.889200	11.692300	11.797900	7.100585	31473035
2009-09-18	11.797900	11.865200	11.701900	11.730700	7.060139	145873981
2009-09-21	11.730700	11.730700	11.461700	11.577000	6.967636	23239031
2009-09-22	11.577000	11.797900	11.577000	11.721100	7.054361	21042038
2009-09-23	11.721100	11.831600	11.687500	11.783500	7.091916	32262909
2009-09-24	11.783500	11.879600	11.548100	11.625000	6.996525	78585729
2009-09-25	11.625000	11.644200	11.442500	11.572200	6.964747	15950576
2009-09-28	11.528900	11.889200	11.528900	11.884400	7.152647	22950599
2009-09-29	11.884400	11.970900	11.730700	11.860400	7.138200	51248895
2009-09-30	11.860400	11.860400	11.514500	11.653800	7.013857	74237599
2009-10-01	11.653800	11.778700	11.317600	11.327200	6.817294	57085588
2009-10-02	11.327200	11.327200	10.942900	11.058200	6.655395	197141382
2009-10-05	11.058200	11.298400	10.938100	11.269500	6.782568	185420832
2009-10-06	11.269500	11.639400	11.269500	11.625000	6.996525	89454723
2009-10-07	11.625000	11.711500	11.490500	11.615400	6.990749	90852781
2009-10-08	11.615400	11.966100	11.615400	11.860400	7.138200	76685227
2009-10-09	11.860400	11.932400	11.740300	11.797900	7.100585	79900194
2009-10-12	11.711500	11.942000	11.701900	11.807500	7.160990	72515326
2009-10-13	11.807500	11.807500	11.605800	11.653800	7.067776	44757067
2009-10-14	11.653800	11.990100	11.653800	11.970900	7.260090	59337484
2009-10-15	11.970900	12.095800	11.831600	11.913200	7.225093	34780514
2009-10-16	11.961300	12.038100	11.653800	11.783500	7.146434	57412443
2009-10-19	11.783500	12.062100	11.735500	12.018900	7.289200	133043466
2009-10-20	12.018900	12.110200	11.884400	11.913200	7.225093	54145662
2009-10-21	11.913200	12.081400	11.673000	12.057300	7.312488	29012365
2009-10-22	11.999700	11.999700	11.749900	11.951700	7.248443	20998953
2009-10-23	12.047700	12.259100	12.009300	12.009300	7.283380	34107005
2009-10-26	12.009300	12.244700	11.874800	11.999700	7.277554	27188146
2009-10-27	11.999700	12.038100	11.730700	11.980500	7.265912	45268942
2009-10-28	11.980500	12.047700	11.629800	11.701900	7.096945	35515625
2009-10-29	11.701900	12.105400	11.572200	12.086200	7.330017	34348447
2009-10-30	12.086200	12.143800	11.673000	11.740300	7.120235	27115032
2009-11-02	11.740300	11.802700	11.548100	11.749900	7.126059	22465758
2009-11-03	11.577000	11.577000	11.288700	11.375200	6.898808	34120028
2009-11-04	11.375200	11.509700	11.341600	11.500100	6.974558	29345603
2009-11-05	11.500100	11.701900	11.274300	11.625000	7.050308	28592337
2009-11-06	11.591400	11.778700	11.524100	11.692300	7.091123	28111412
2009-11-09	11.764300	11.946800	11.764300	11.932400	7.236742	27056702
2009-11-10	11.932400	12.124600	11.918000	12.057300	7.312488	25880418
2009-11-11	12.143800	12.412800	12.143800	12.292700	7.455253	34897500
2009-11-12	12.292700	12.412800	12.230300	12.287900	7.452343	20058592
2009-11-13	12.287900	12.393600	12.244700	12.369600	7.501891	19949726
2009-11-16	12.456000	12.629000	12.456000	12.576100	7.627128	30542026
2009-11-17	12.576100	12.657800	12.499300	12.605000	7.644657	24252808
2009-11-18	12.605000	12.753900	12.605000	12.653000	7.673766	42233835
2009-11-19	12.633800	12.633800	12.321500	12.388800	7.513535	29045735
2009-11-20	12.388800	12.489700	12.143800	12.220700	7.411589	41885938
2009-11-23	12.350400	12.566500	12.350400	12.528100	7.598018	20126752
2009-11-24	12.508900	12.508900	12.254300	12.460800	7.557201	24703484
2009-11-25	12.460800	12.614600	12.436800	12.480100	7.568906	31078741
2009-11-26	12.422400	12.422400	11.975700	12.042900	7.303758	32184707
2009-11-27	12.042900	12.268700	11.759500	12.201500	7.399942	29472486
2009-11-30	12.201500	12.297500	11.994900	12.052500	7.309577	24163232
2009-12-01	12.134200	12.326400	12.134200	12.287900	7.452343	44572227
2009-12-02	12.287900	12.340800	12.129400	12.278300	7.446521	24497369
2009-12-03	12.307100	12.475300	12.307100	12.345600	7.487335	21211723
2009-12-04	12.345600	12.629000	12.225500	12.528100	7.598018	28528903
2009-12-07	12.408000	12.537700	12.403200	12.489700	7.574730	11609409
2009-12-08	12.374400	12.547300	12.163000	12.244700	7.426143	22233311
2009-12-09	12.235100	12.235100	11.711500	11.788300	7.149346	49145795
2009-12-10	11.788300	11.850800	11.663400	11.788300	7.149346	37371412
2009-12-11	11.788300	11.846000	11.673000	11.701900	7.096945	29744361
2009-12-14	11.778700	11.922800	11.778700	11.850800	7.187252	57109790
2009-12-15	11.850800	11.870000	11.682600	11.817200	7.166873	52512469
2009-12-16	11.846000	12.081400	11.846000	12.057300	7.312488	71150850
2009-12-17	12.018900	12.018900	11.831600	11.903600	7.219272	110714629
2009-12-18	11.903600	12.091000	11.836400	11.860400	7.193074	150621785
2009-12-21	11.860400	12.086200	11.836400	12.071700	7.321223	150090297
2009-12-22	12.066900	12.283100	12.066900	12.172600	7.382414	16152565
2009-12-23	12.191800	12.345600	12.191800	12.345600	7.487335	48251905
2009-12-28	12.283100	12.384000	12.283100	12.297500	7.512934	31159993
2009-12-29	12.297500	12.345600	12.211100	12.302300	7.515869	9417134
2009-12-30	12.297500	12.297500	12.143800	12.230300	7.471880	10614289
2010-01-04	12.230300	12.460800	12.220700	12.460800	7.612699	91911560
2010-01-05	12.460800	12.600200	12.451200	12.547300	7.665544	48280066
2010-01-06	12.547300	12.648200	12.494500	12.595400	7.694930	12069849
2010-01-07	12.595400	12.605000	12.403200	12.537700	7.659682	21497190
2010-01-08	12.537700	12.696200	12.518500	12.633800	7.718391	44302416
2010-01-11	12.633800	12.749100	12.518500	12.547300	7.665544	42657632
2010-01-12	12.547300	12.653000	12.480100	12.542500	7.662612	31361472
2010-01-13	12.542500	12.580900	12.408000	12.441600	7.600970	37275170
2010-01-14	12.441600	12.552100	12.350400	12.460800	7.612699	25719626
2010-01-15	12.460800	12.614600	12.239900	12.307100	7.518800	37230305
2010-01-18	12.307100	12.384000	12.187000	12.307100	7.518800	11087206
2010-01-19	12.307100	12.489700	12.129400	12.422400	7.589240	60193891
2010-01-20	12.412800	12.412800	11.990100	12.086200	7.383845	36319015
2010-01-21	12.086200	12.177400	11.687500	11.721100	7.160791	48413617
2010-01-22	11.687500	11.687500	11.360800	11.673000	7.131408	48121048
2010-01-25	11.673000	11.706700	11.408800	11.452100	6.996453	29856894
2010-01-26	11.452100	11.639400	11.298400	11.557700	7.060967	81774025
2010-01-27	11.211900	11.211900	10.712300	10.822800	6.611992	115545544
2010-01-28	10.822800	10.990900	10.515300	10.544200	6.441788	73474091
2010-01-29	10.544200	10.736300	10.491300	10.664300	6.515161	43074888
2010-02-01	10.664300	10.750700	10.510500	10.678700	6.523957	37063671
2010-02-02	10.678700	10.890000	10.635400	10.798800	6.597331	59594985
2010-02-03	10.798800	10.866000	10.308800	10.347200	6.321435	73400998
2010-02-04	10.347200	10.414500	9.516170	9.567090	5.844840	106038312
2010-02-05	9.519050	9.519050	9.132830	9.291360	5.676388	80797149
2010-02-08	9.291360	9.448920	9.050210	9.345160	5.709257	40055936
2010-02-09	9.345160	9.569010	9.232750	9.443150	5.769121	57244569
2010-02-10	9.626650	9.914880	9.626650	9.761160	5.963404	62567431
2010-02-11	9.761160	9.914880	9.424900	9.597830	5.863621	50520064
2010-02-12	9.597830	9.722730	9.398000	9.551720	5.835450	31950109
2010-02-15	9.551720	9.737140	9.511370	9.607440	5.869492	64823724
2010-02-16	9.607440	9.828410	9.516170	9.703510	5.928183	31598371
2010-02-17	9.703510	9.818800	9.660280	9.751550	5.957533	35448749
2010-02-18	9.751550	9.809200	9.617050	9.775570	5.972208	40482804
2010-02-19	9.775570	9.823610	9.549800	9.818800	5.998616	35363021
2010-02-22	9.818800	9.905270	9.645870	9.717930	5.936993	28707239
2010-02-23	9.717930	9.789980	9.266380	9.369180	5.723930	41990349
2010-02-24	9.367250	9.367250	8.992560	9.203930	5.622974	47752517
2010-02-25	9.203930	9.203930	8.938760	9.017540	5.509102	34424321
2010-02-26	9.017540	9.175110	8.891690	9.175110	5.605367	52921203
2010-03-01	9.175110	9.367250	9.056930	9.206810	5.624733	30049664
2010-03-02	9.206810	9.367250	9.028110	9.355730	5.715714	38123143
2010-03-03	9.355730	9.564210	9.226020	9.527700	5.820776	39780610
2010-03-04	9.527700	9.789980	9.413370	9.665080	5.904706	45803152
2010-03-05	9.665080	10.087800	9.626650	10.049400	6.139500	52839399
2010-03-08	10.092600	10.251100	10.092600	10.193500	6.227534	33714813
2010-03-09	10.193500	10.227100	9.967720	10.097400	6.168824	31181979
2010-03-10	10.097400	10.270400	10.059000	10.231900	6.250994	78446332
2010-03-11	10.231900	10.280000	10.059000	10.155100	6.204074	24753943
2010-03-12	10.155100	10.289600	10.126200	10.164700	6.209939	21528572
2010-03-15	10.145500	10.145500	10.006200	10.059000	6.145365	34872557
2010-03-16	10.059000	10.193500	9.972520	10.169500	6.212872	30467498
2010-03-17	10.169500	10.251100	10.111800	10.231900	6.250994	46893516
2010-03-18	10.164700	10.164700	9.972520	10.049400	6.139500	57437523
2010-03-19	10.049400	10.150300	9.857230	9.924490	6.063189	145716930
2010-03-22	9.842820	9.842820	9.578620	9.785180	5.978080	62389561
2010-03-23	9.828410	9.972520	9.761160	9.958110	6.083727	77182115
2010-03-24	9.958110	10.020600	9.617050	9.823610	6.001556	60513593
2010-03-25	9.823610	10.059000	9.741940	10.054200	6.142432	24824954
2010-03-26	10.054200	10.107000	9.943700	10.025400	6.124837	41419835
2010-03-29	10.025400	10.145500	9.876450	9.982130	6.098403	65637726
2010-03-30	10.025400	10.059000	9.780370	9.818800	5.998616	132349872
2010-03-31	9.818800	9.857230	9.617050	9.732340	5.945796	116452302
2010-04-01	9.770770	9.972520	9.770770	9.972520	6.092531	227032783
2010-04-06	9.972520	10.126200	9.905270	10.126200	6.186417	205028271
2010-04-07	10.126200	10.438500	10.087800	10.433700	6.374281	194714282
2010-04-08	10.433700	10.486500	10.203100	10.376000	6.339030	115588201
2010-04-09	10.452900	10.798800	10.452900	10.769900	6.579674	185666209
2010-04-12	10.678700	10.952500	10.678700	10.745900	6.657741	118918247
2010-04-13	10.745900	10.923700	10.645000	10.808400	6.696464	230237747
2010-04-14	10.808400	10.909300	10.731500	10.798800	6.690514	105806642
2010-04-15	10.798800	10.904400	10.616200	10.870800	6.735123	117930017
2010-04-16	10.870800	10.933300	10.529700	10.616200	6.577382	227518481
2010-04-19	10.616200	10.635400	10.404900	10.577800	6.553591	94486923
2010-04-20	10.577800	10.750700	10.481700	10.750700	6.660713	84174502
2010-04-21	10.750700	10.760300	10.419300	10.462500	6.482155	94952127
2010-04-22	10.462500	10.467300	10.001400	10.135800	6.279745	94401845
2010-04-23	10.135800	10.371200	9.924490	10.203100	6.321441	40020259
2010-04-26	10.203100	10.481700	10.068600	10.284800	6.372060	76579106
2010-04-27	10.198300	10.198300	9.684300	9.693910	6.005966	67480045
2010-04-28	9.693910	9.703510	9.127070	9.232750	5.720251	167519905
2010-04-29	9.232750	9.612240	9.112660	9.529620	5.904181	58115465
2010-04-30	9.529620	9.765960	9.448920	9.552680	5.918468	53756312
2010-05-03	9.511370	9.511370	9.290390	9.453720	5.857156	28571174
2010-05-04	9.404720	9.404720	8.646700	8.736050	5.412517	101802278
2010-05-05	8.736050	8.788890	8.180740	8.417080	5.214894	98576447
2010-05-06	8.417080	8.644770	7.807010	8.016450	4.966680	91777510
2010-05-07	8.016450	8.280650	7.604290	7.715740	4.780370	105909311
2010-05-10	8.694730	9.540190	8.693770	9.415290	5.833345	162726313
2010-05-11	9.319220	9.319220	8.835960	9.127070	5.654776	78309244
2010-05-12	9.127070	9.386470	8.848450	9.220260	5.712512	57587290
2010-05-13	9.220260	9.367250	8.992560	9.127070	5.654776	40856215
2010-05-14	9.040600	9.040600	8.296020	8.435330	5.226202	78451717
2010-05-17	8.435330	8.555430	8.170170	8.285460	5.133348	56925175
2010-05-18	8.400750	8.820590	8.400750	8.675520	5.375014	55745131
2010-05-19	8.473760	8.473760	8.166320	8.345980	5.170844	70161342
2010-05-20	8.345980	8.519880	7.889630	8.129820	5.036920	65935148
2010-05-21	8.129820	8.436290	7.897320	8.384410	5.194653	89698070
2010-05-24	8.384410	8.512190	8.079860	8.214360	5.089296	40585442
2010-05-25	7.935750	7.935750	7.647520	7.846400	4.861322	68372153
2010-05-26	7.846400	8.132700	7.839670	7.868490	4.875010	76182683
2010-05-27	7.868490	8.247990	7.639840	8.156720	5.053585	64932442
2010-05-28	8.214360	8.396900	8.214360	8.286420	5.133942	39939122
2010-05-31	8.234540	8.234540	8.118290	8.185540	5.071442	27866741
2010-06-01	8.094270	8.094270	7.758010	8.068330	4.998821	45866308
2010-06-02	8.003000	8.003000	7.773380	7.966490	4.935726	34302684
2010-06-03	7.966490	8.247030	7.892510	7.936710	4.917276	36865028
